chapter,concept_id,display_name,determinism_class,spec_file,parameter_name,parameter_description,parameter_type_if_available,calibration_scope,required_for_detection,missing_feed_behavior,notes
7: Session Context & Sequencing,ch07_london_initiative_and_traps,London Initiative & Traps,JUDGMENT_ASSISTED,spec/detection_specs/ch07_london_initiative_and_traps.yaml,london_extension_requirement,Calibrated requirement for meaningful London extension.,relative_extension,instrument_session_timeframe_regime,YES,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=calibration_required; unit=relative_extension
7: Session Context & Sequencing,ch07_london_initiative_and_traps,London Initiative & Traps,JUDGMENT_ASSISTED,spec/detection_specs/ch07_london_initiative_and_traps.yaml,london_trap_reclaim_window,Window for failed extension and reclaim after attracting poor-location participation.,duration_or_bars,instrument_session_timeframe_regime,YES,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=calibration_required; unit=duration_or_bars
7: Session Context & Sequencing,ch07_ny_inheritance_vs_rejection,NY Inheritance vs. Rejection,JUDGMENT_ASSISTED,spec/detection_specs/ch07_ny_inheritance_vs_rejection.yaml,ny_inheritance_vs_rejection_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
7: Session Context & Sequencing,ch07_ny_inheritance_vs_rejection,NY Inheritance vs. Rejection,JUDGMENT_ASSISTED,spec/detection_specs/ch07_ny_inheritance_vs_rejection.yaml,ny_inheritance_vs_rejection_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
7: Session Context & Sequencing,ch07_opening_type_taxonomy,Opening Type Taxonomy,JUDGMENT_ASSISTED,spec/detection_specs/ch07_opening_type_taxonomy.yaml,opening_type_taxonomy_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
7: Session Context & Sequencing,ch07_opening_type_taxonomy,Opening Type Taxonomy,JUDGMENT_ASSISTED,spec/detection_specs/ch07_opening_type_taxonomy.yaml,opening_type_taxonomy_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
7: Session Context & Sequencing,ch07_rth_open_location,RTH Open Location,COMPUTABLE,spec/detection_specs/ch07_rth_open_location.yaml,equality_policy,"Defines whether equality at a reference is classified as inside, at-reference, above, or below.",enum,implementation_method,YES,missing_required_input: REFUSE_TO_CLASSIFY; missing_optional_inputs: CONTEXT_ONLY: keep structural open-location labels and omit interpretive context.,status=configuration_required; unit=enum
7: Session Context & Sequencing,ch07_rth_open_location,RTH Open Location,COMPUTABLE,spec/detection_specs/ch07_rth_open_location.yaml,reference_proximity_tolerance,Tolerance for optional near-reference labels such as near Globex high or near prior value edge.,ticks_or_volatility_fraction,instrument_session_regime,YES,missing_required_input: REFUSE_TO_CLASSIFY; missing_optional_inputs: CONTEXT_ONLY: keep structural open-location labels and omit interpretive context.,status=calibration_required; unit=ticks_or_volatility_fraction
7: Session Context & Sequencing,ch07_rth_open_location,RTH Open Location,COMPUTABLE,spec/detection_specs/ch07_rth_open_location.yaml,rth_open_price_policy,"Defines source of the RTH open price, such as official open or first valid trade.",enum,instrument_session,YES,missing_required_input: REFUSE_TO_CLASSIFY; missing_optional_inputs: CONTEXT_ONLY: keep structural open-location labels and omit interpretive context.,status=configuration_required; unit=enum
7: Session Context & Sequencing,ch07_session_quality_vs_session_completion,Session Quality vs. Session Completion,JUDGMENT_ASSISTED,spec/detection_specs/ch07_session_quality_vs_session_completion.yaml,session_quality_vs_session_completion_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
7: Session Context & Sequencing,ch07_session_quality_vs_session_completion,Session Quality vs. Session Completion,JUDGMENT_ASSISTED,spec/detection_specs/ch07_session_quality_vs_session_completion.yaml,session_quality_vs_session_completion_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
7: Session Context & Sequencing,ch07_session_sequencing,Session Sequencing,JUDGMENT_ASSISTED,spec/detection_specs/ch07_session_sequencing.yaml,inventory_repair_requirement,Behavior required for inventory correction context.,sequence_rule,instrument_session_timeframe_regime,YES,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=calibration_required; unit=sequence_rule
7: Session Context & Sequencing,ch07_session_sequencing,Session Sequencing,JUDGMENT_ASSISTED,spec/detection_specs/ch07_session_sequencing.yaml,session_handoff_acceptance_requirement,Behavior required to mark one session as inheriting another session premise.,sequence_rule,instrument_session_timeframe_regime,YES,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=calibration_required; unit=sequence_rule
7: Session Context & Sequencing,ch07_session_sequencing,Session Sequencing,JUDGMENT_ASSISTED,spec/detection_specs/ch07_session_sequencing.yaml,session_rejection_requirement,Behavior required to mark later-session rejection of prior-session work.,sequence_rule,instrument_session_timeframe_regime,YES,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=calibration_required; unit=sequence_rule
8: Volatility Regime,ch08_compression_breakouts_real_vs_false,Compression Breakouts (Real vs. False),CALIBRATED,spec/detection_specs/ch08_compression_breakouts_real_vs_false.yaml,compression_breakouts_real_vs_false_classification_requirement,Calibrated evidence requirement for Compression Breakouts (Real vs. False).,relative_or_sequence_measure,instrument_session_timeframe_regime,YES,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: REFUSE_TO_CLASSIFY; missing_optional_input: DEGRADED_CONFIDENCE,status=calibration_required; unit=relative_or_sequence_measure
8: Volatility Regime,ch08_compression_breakouts_real_vs_false,Compression Breakouts (Real vs. False),CALIBRATED,spec/detection_specs/ch08_compression_breakouts_real_vs_false.yaml,compression_breakouts_real_vs_false_confirmation_window,"Review window for confirmation, failure, downgrade, or refusal behavior.",duration_or_bars,instrument_session_timeframe_regime,YES,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: REFUSE_TO_CLASSIFY; missing_optional_input: DEGRADED_CONFIDENCE,status=calibration_required; unit=duration_or_bars
8: Volatility Regime,ch08_compression_breakouts_real_vs_false,Compression Breakouts (Real vs. False),CALIBRATED,spec/detection_specs/ch08_compression_breakouts_real_vs_false.yaml,compression_breakouts_real_vs_false_conflict_downgrade_rule,Rule for downgrading when required and optional evidence conflict.,evidence_conflict_rule,instrument_session_timeframe_regime,YES,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: REFUSE_TO_CLASSIFY; missing_optional_input: DEGRADED_CONFIDENCE,status=calibration_required; unit=evidence_conflict_rule
8: Volatility Regime,ch08_compression_vs_expansion,Compression vs. Expansion,CALIBRATED,spec/detection_specs/ch08_compression_vs_expansion.yaml,compression_overlap_requirement,Overlap/containment criterion for compression.,relative_overlap_measure,instrument_session_timeframe_regime,YES,"missing_calibration_parameters: INSUFFICIENT_EVIDENCE: do not substitute universal range, overlap, or volatility thresholds.; missing_required_input: REFUSE_TO_CLASSIFY",status=calibration_required; unit=relative_overlap_measure
8: Volatility Regime,ch08_compression_vs_expansion,Compression vs. Expansion,CALIBRATED,spec/detection_specs/ch08_compression_vs_expansion.yaml,compression_range_contraction_requirement,Range-contraction criterion for compression.,relative_range_statistic,instrument_session_timeframe_regime,YES,"missing_calibration_parameters: INSUFFICIENT_EVIDENCE: do not substitute universal range, overlap, or volatility thresholds.; missing_required_input: REFUSE_TO_CLASSIFY",status=calibration_required; unit=relative_range_statistic
8: Volatility Regime,ch08_compression_vs_expansion,Compression vs. Expansion,CALIBRATED,spec/detection_specs/ch08_compression_vs_expansion.yaml,expansion_range_requirement,Range-expansion criterion for expansion.,relative_range_statistic,instrument_session_timeframe_regime,YES,"missing_calibration_parameters: INSUFFICIENT_EVIDENCE: do not substitute universal range, overlap, or volatility thresholds.; missing_required_input: REFUSE_TO_CLASSIFY",status=calibration_required; unit=relative_range_statistic
8: Volatility Regime,ch08_compression_vs_expansion,Compression vs. Expansion,CALIBRATED,spec/detection_specs/ch08_compression_vs_expansion.yaml,failed_expansion_return_window,Window for classifying return back into the contained area as failed expansion.,duration_or_bars,instrument_session_timeframe_regime,YES,"missing_calibration_parameters: INSUFFICIENT_EVIDENCE: do not substitute universal range, overlap, or volatility thresholds.; missing_required_input: REFUSE_TO_CLASSIFY",status=calibration_required; unit=duration_or_bars
8: Volatility Regime,ch08_compression_vs_expansion,Compression vs. Expansion,CALIBRATED,spec/detection_specs/ch08_compression_vs_expansion.yaml,realized_volatility_contraction_requirement,Realized-volatility contraction criterion.,relative_volatility_statistic,instrument_session_timeframe_regime,YES,"missing_calibration_parameters: INSUFFICIENT_EVIDENCE: do not substitute universal range, overlap, or volatility thresholds.; missing_required_input: REFUSE_TO_CLASSIFY",status=calibration_required; unit=relative_volatility_statistic
8: Volatility Regime,ch08_compression_vs_expansion,Compression vs. Expansion,CALIBRATED,spec/detection_specs/ch08_compression_vs_expansion.yaml,realized_volatility_expansion_requirement,Realized-volatility expansion criterion.,relative_volatility_statistic,instrument_session_timeframe_regime,YES,"missing_calibration_parameters: INSUFFICIENT_EVIDENCE: do not substitute universal range, overlap, or volatility thresholds.; missing_required_input: REFUSE_TO_CLASSIFY",status=calibration_required; unit=relative_volatility_statistic
8: Volatility Regime,ch08_event_volatility_regime,Event Volatility Regime,JUDGMENT_ASSISTED,spec/detection_specs/ch08_event_volatility_regime.yaml,event_volatility_regime_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
8: Volatility Regime,ch08_event_volatility_regime,Event Volatility Regime,JUDGMENT_ASSISTED,spec/detection_specs/ch08_event_volatility_regime.yaml,event_volatility_regime_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
8: Volatility Regime,ch08_expanded_volatility_no_trade_condition,Expanded-Volatility No-Trade Condition,CALIBRATED,spec/detection_specs/ch08_expanded_volatility_no_trade_condition.yaml,depth_instability_requirement,Calibrated depth condition for environment-quality block.,relative_depth_statistic,instrument_session_timeframe_regime,YES,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: REFUSE_TO_CLASSIFY; missing_optional_input: DEGRADED_CONFIDENCE,status=calibration_required; unit=relative_depth_statistic
8: Volatility Regime,ch08_expanded_volatility_no_trade_condition,Expanded-Volatility No-Trade Condition,CALIBRATED,spec/detection_specs/ch08_expanded_volatility_no_trade_condition.yaml,realized_volatility_expansion_requirement,Calibrated realized-volatility condition for expanded-volatility block.,relative_volatility_statistic,instrument_session_timeframe_regime,YES,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: REFUSE_TO_CLASSIFY; missing_optional_input: DEGRADED_CONFIDENCE,status=calibration_required; unit=relative_volatility_statistic
8: Volatility Regime,ch08_expanded_volatility_no_trade_condition,Expanded-Volatility No-Trade Condition,CALIBRATED,spec/detection_specs/ch08_expanded_volatility_no_trade_condition.yaml,snap_back_frequency_requirement,Calibrated failed-break or snap-back frequency for unstable environment context.,event_frequency,instrument_session_timeframe_regime,YES,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: REFUSE_TO_CLASSIFY; missing_optional_input: DEGRADED_CONFIDENCE,status=calibration_required; unit=event_frequency
8: Volatility Regime,ch08_expanded_volatility_no_trade_condition,Expanded-Volatility No-Trade Condition,CALIBRATED,spec/detection_specs/ch08_expanded_volatility_no_trade_condition.yaml,spread_instability_requirement,Calibrated spread condition for environment-quality block.,relative_spread_statistic,instrument_session_timeframe_regime,YES,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: REFUSE_TO_CLASSIFY; missing_optional_input: DEGRADED_CONFIDENCE,status=calibration_required; unit=relative_spread_statistic
8: Volatility Regime,ch08_expansion_outcomes_trend_chop_exhaustion,Expansion Outcomes (Trend / Chop / Exhaustion),JUDGMENT_ASSISTED,spec/detection_specs/ch08_expansion_outcomes_trend_chop_exhaustion.yaml,chop_overlap_requirement,Criteria for expansion failing to create clean directional auction travel.,relative_overlap_measure,instrument_session_timeframe_regime,YES,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=calibration_required; unit=relative_overlap_measure
8: Volatility Regime,ch08_expansion_outcomes_trend_chop_exhaustion,Expansion Outcomes (Trend / Chop / Exhaustion),JUDGMENT_ASSISTED,spec/detection_specs/ch08_expansion_outcomes_trend_chop_exhaustion.yaml,exhaustion_effort_result_requirement,Criteria for late effort failing to produce accepted continuation.,relative_effort_result_measure,instrument_session_timeframe_regime,YES,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=calibration_required; unit=relative_effort_result_measure
8: Volatility Regime,ch08_expansion_outcomes_trend_chop_exhaustion,Expansion Outcomes (Trend / Chop / Exhaustion),JUDGMENT_ASSISTED,spec/detection_specs/ch08_expansion_outcomes_trend_chop_exhaustion.yaml,failed_expansion_return_window,Window for return into the prior area after expansion.,duration_or_bars,instrument_session_timeframe_regime,YES,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=calibration_required; unit=duration_or_bars
8: Volatility Regime,ch08_expansion_outcomes_trend_chop_exhaustion,Expansion Outcomes (Trend / Chop / Exhaustion),JUDGMENT_ASSISTED,spec/detection_specs/ch08_expansion_outcomes_trend_chop_exhaustion.yaml,trend_acceptance_requirement,Criteria for expansion holding and building accepted activity.,sequence_rule,instrument_session_timeframe_regime,YES,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=calibration_required; unit=sequence_rule
8: Volatility Regime,ch08_inside_outside_and_narrow_wide_range_days,Inside/Outside & Narrow/Wide Range Days,COMPUTABLE,spec/detection_specs/ch08_inside_outside_and_narrow_wide_range_days.yaml,equality_policy,Defines treatment of equality at prior high/low.,enum,implementation_method,YES,missing_required_input: REFUSE_TO_CLASSIFY,status=configuration_required; unit=enum
8: Volatility Regime,ch08_inside_outside_and_narrow_wide_range_days,Inside/Outside & Narrow/Wide Range Days,COMPUTABLE,spec/detection_specs/ch08_inside_outside_and_narrow_wide_range_days.yaml,narrow_range_requirement,Calibrated condition for labeling a session range narrow.,relative_session_range_statistic,instrument_session_regime,YES,missing_required_input: REFUSE_TO_CLASSIFY,status=calibration_required; unit=relative_session_range_statistic
8: Volatility Regime,ch08_inside_outside_and_narrow_wide_range_days,Inside/Outside & Narrow/Wide Range Days,COMPUTABLE,spec/detection_specs/ch08_inside_outside_and_narrow_wide_range_days.yaml,range_history_lookback,Historical sample used for range-width comparison.,sessions,instrument_session_regime,YES,missing_required_input: REFUSE_TO_CLASSIFY,status=calibration_required; unit=sessions
8: Volatility Regime,ch08_inside_outside_and_narrow_wide_range_days,Inside/Outside & Narrow/Wide Range Days,COMPUTABLE,spec/detection_specs/ch08_inside_outside_and_narrow_wide_range_days.yaml,wide_range_requirement,Calibrated condition for labeling a session range wide.,relative_session_range_statistic,instrument_session_regime,YES,missing_required_input: REFUSE_TO_CLASSIFY,status=calibration_required; unit=relative_session_range_statistic
8: Volatility Regime,ch08_liquidity_driven_and_mechanical_volatility,Liquidity-Driven & Mechanical Volatility,JUDGMENT_ASSISTED,spec/detection_specs/ch08_liquidity_driven_and_mechanical_volatility.yaml,liquidity_driven_and_mechanical_volatility_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
8: Volatility Regime,ch08_liquidity_driven_and_mechanical_volatility,Liquidity-Driven & Mechanical Volatility,JUDGMENT_ASSISTED,spec/detection_specs/ch08_liquidity_driven_and_mechanical_volatility.yaml,liquidity_driven_and_mechanical_volatility_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
8: Volatility Regime,ch08_volatility_crush_and_reset,Volatility Crush & Reset,CALIBRATED,spec/detection_specs/ch08_volatility_crush_and_reset.yaml,post_event_window,Calibrated evaluation window after known event or uncertainty resolution.,duration_or_bars,instrument_session_timeframe_regime,YES,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: REFUSE_TO_CLASSIFY; missing_optional_input: DEGRADED_CONFIDENCE,status=calibration_required; unit=duration_or_bars
8: Volatility Regime,ch08_volatility_crush_and_reset,Volatility Crush & Reset,CALIBRATED,spec/detection_specs/ch08_volatility_crush_and_reset.yaml,range_normalization_requirement,Calibrated range behavior for reset context.,relative_range_statistic,instrument_session_timeframe_regime,YES,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: REFUSE_TO_CLASSIFY; missing_optional_input: DEGRADED_CONFIDENCE,status=calibration_required; unit=relative_range_statistic
8: Volatility Regime,ch08_volatility_crush_and_reset,Volatility Crush & Reset,CALIBRATED,spec/detection_specs/ch08_volatility_crush_and_reset.yaml,spread_normalization_requirement,Calibrated spread behavior for clean reset context.,relative_spread_statistic,instrument_session_timeframe_regime,YES,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: REFUSE_TO_CLASSIFY; missing_optional_input: DEGRADED_CONFIDENCE,status=calibration_required; unit=relative_spread_statistic
8: Volatility Regime,ch08_volatility_crush_and_reset,Volatility Crush & Reset,CALIBRATED,spec/detection_specs/ch08_volatility_crush_and_reset.yaml,volatility_contraction_requirement,Calibrated contraction condition for crush context.,relative_volatility_statistic,instrument_session_timeframe_regime,YES,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: REFUSE_TO_CLASSIFY; missing_optional_input: DEGRADED_CONFIDENCE,status=calibration_required; unit=relative_volatility_statistic
9: Intermarket Confirmation,ch09_breadth_confirmation_and_divergence,Breadth Confirmation & Divergence,CALIBRATED,spec/detection_specs/ch09_breadth_confirmation_and_divergence.yaml,breadth_confirmation_and_divergence_classification_requirement,Calibrated evidence requirement for Breadth Confirmation & Divergence.,relative_or_sequence_measure,instrument_session_timeframe_regime,YES,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: REFUSE_TO_CLASSIFY; missing_optional_input: DEGRADED_CONFIDENCE,status=calibration_required; unit=relative_or_sequence_measure
9: Intermarket Confirmation,ch09_breadth_confirmation_and_divergence,Breadth Confirmation & Divergence,CALIBRATED,spec/detection_specs/ch09_breadth_confirmation_and_divergence.yaml,breadth_confirmation_and_divergence_confirmation_window,"Review window for confirmation, failure, downgrade, or refusal behavior.",duration_or_bars,instrument_session_timeframe_regime,YES,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: REFUSE_TO_CLASSIFY; missing_optional_input: DEGRADED_CONFIDENCE,status=calibration_required; unit=duration_or_bars
9: Intermarket Confirmation,ch09_breadth_confirmation_and_divergence,Breadth Confirmation & Divergence,CALIBRATED,spec/detection_specs/ch09_breadth_confirmation_and_divergence.yaml,breadth_confirmation_and_divergence_conflict_downgrade_rule,Rule for downgrading when required and optional evidence conflict.,evidence_conflict_rule,instrument_session_timeframe_regime,YES,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: REFUSE_TO_CLASSIFY; missing_optional_input: DEGRADED_CONFIDENCE,status=calibration_required; unit=evidence_conflict_rule
9: Intermarket Confirmation,ch09_crude_fundamentals_inventories_and_cracks,Crude Fundamentals: Inventories & Cracks,JUDGMENT_ASSISTED,spec/detection_specs/ch09_crude_fundamentals_inventories_and_cracks.yaml,crude_fundamentals_inventories_and_cracks_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
9: Intermarket Confirmation,ch09_crude_fundamentals_inventories_and_cracks,Crude Fundamentals: Inventories & Cracks,JUDGMENT_ASSISTED,spec/detection_specs/ch09_crude_fundamentals_inventories_and_cracks.yaml,crude_fundamentals_inventories_and_cracks_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
9: Intermarket Confirmation,ch09_crude_spreads_and_geopolitical_premium,Crude Spreads & Geopolitical Premium,JUDGMENT_ASSISTED,spec/detection_specs/ch09_crude_spreads_and_geopolitical_premium.yaml,crude_spreads_and_geopolitical_premium_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
9: Intermarket Confirmation,ch09_crude_spreads_and_geopolitical_premium,Crude Spreads & Geopolitical Premium,JUDGMENT_ASSISTED,spec/detection_specs/ch09_crude_spreads_and_geopolitical_premium.yaml,crude_spreads_and_geopolitical_premium_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
9: Intermarket Confirmation,ch09_euro_dollar_drivers,Euro/Dollar Drivers,JUDGMENT_ASSISTED,spec/detection_specs/ch09_euro_dollar_drivers.yaml,euro_dollar_drivers_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
9: Intermarket Confirmation,ch09_euro_dollar_drivers,Euro/Dollar Drivers,JUDGMENT_ASSISTED,spec/detection_specs/ch09_euro_dollar_drivers.yaml,euro_dollar_drivers_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
9: Intermarket Confirmation,ch09_euro_event_windows_and_carry,Euro Event Windows & Carry,JUDGMENT_ASSISTED,spec/detection_specs/ch09_euro_event_windows_and_carry.yaml,euro_event_windows_and_carry_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
9: Intermarket Confirmation,ch09_euro_event_windows_and_carry,Euro Event Windows & Carry,JUDGMENT_ASSISTED,spec/detection_specs/ch09_euro_event_windows_and_carry.yaml,euro_event_windows_and_carry_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
9: Intermarket Confirmation,ch09_gold_demand_channels,Gold Demand Channels,JUDGMENT_ASSISTED,spec/detection_specs/ch09_gold_demand_channels.yaml,gold_demand_channels_downgrade_rule,"Rule for downgrading late, conflicted, thin, or unsupported evidence.",confidence_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=confidence_rule
9: Intermarket Confirmation,ch09_gold_demand_channels,Gold Demand Channels,JUDGMENT_ASSISTED,spec/detection_specs/ch09_gold_demand_channels.yaml,gold_demand_channels_evidence_weighting_protocol,Review protocol for weighing evidence families without pretending the read is deterministic.,human_review_rule,instrument_session_timeframe_regime,REVIEW_REQUIRED,missing_calibration_parameters: INSUFFICIENT_EVIDENCE; missing_required_input: INSUFFICIENT_EVIDENCE; missing_optional_input: DEGRADED_CONFIDENCE,status=review_required; unit=human_review_rule
